product_id,sku,product_name,brand,category,subcategory,supplier,cost_price,selling_price,discount_percent,profit_margin,weight,length,width,height,warehouse_id,stock_quantity,reorder_level,launch_date,product_status,supplier_rating,return_rate,created_at,updated_at,color,material,warranty_months,is_active,min_order_qty,max_order_qty
PROD-00624,HOM-APP-CAL-543,Calphalon Smart Appliance,Calphalon,Home & Kitchen,Appliances,Summit Suppliers,323.98,487.53,0,0.34,17.17,43.80,50.00,78.10,WH-10,308,26,2025-02-06,Active,4.18,0.07,2025-01-17,2025-03-12,Beige,Glass,0,True,1,5
PROD-00625,APP-SHI-H&M-501,H&M Deluxe Shirt,H&M,Apparel,Shirts,Summit Suppliers,18.79,43.37,5,0.57,0.29,28.80,20.50,1.90,WH-02,164,74,2024-01-28,Active,4.70,0.16,2024-01-17,2024-04-11,White,Denim,0,True,1,100
PROD-00626,ELE-TV-HP-965,HP Deluxe TV,HP,Electronics,TV,Apex Distributors,745.79,1040.61,0,0.28,13.49,112.10,80.20,8.60,WH-10,541,76,2024-06-24,Active,4.60,0.07,2024-06-14,2024-10-05,Red,,12,True,1,100
PROD-00627,GRO-BEV-QUA-705,Quaker Eco Beverage,Quaker,Groceries,Beverages,Apex Distributors,5.72,7.21,0,0.21,2.31,11.60,9.20,24.10,WH-08,86,98,2025-04-17,Active,4.76,0.01,2025-04-12,2025-07-04,Navy,Tin Can,,True,1,10
PROD-00628,APP-SHI-ZAR-342,Zara Ultra Shirt,Zara,Apparel,Shirts,Elite Wholesale,10.65,21.75,10,0.51,0.21,28.90,24.80,1.70,WH-02,218,77,2025-05-24,Active,4.79,0.13,2025-05-04,2025-06-18,,Polyester,0,True,1,10
PROD-00629,BEA-SKI-MAC-583,Mac Essential Skincare,Mac,Beauty,Skincare,Global Trade Corp,9.88,25.80,0,0.62,0.24,5.60,5.60,10.00,WH-02,1005,91,2025-05-08,Active,4.68,0.04,2025-04-26,2025-09-30,Red,Organic Compounds,0,True,1,100
PROD-00630,GRO-PAN-HEI-943,Heinz Deluxe Pantry,Heinz,Groceries,Pantry,Prime Logistics,6.11,7.41,0,0.18,0.79,8.40,12.90,23.60,WH-06,347,68,2024-08-29,Active,4.76,0.01,2024-08-24,2024-12-22,White,Plastic Bottle,0,True,1,20
PROD-00631,GRO-SNA-HEI-694,Heinz Deluxe Snack,Heinz,Groceries,Snacks,Prime Logistics,5.24,6.25,10,0.16,0.40,10.90,10.40,24.00,WH-02,939,98,2025-03-11,Discontinued,3.12,0.02,2025-02-22,2025-03-20,Grey,Tin Can,0,False,1,5
PROD-00632,ELE-LAP-LOG-951,Logitech Smart Laptop,Logitech,Electronics,Laptops,Summit Suppliers,985.72,1334.65,0,0.26,2.30,34.10,24.30,1.90,WH-10,1399,30,2024-05-07,Active,4.01,0.04,2024-04-29,2024-07-16,,Plastic,24,True,1,10
PROD-00633,ELE-HEA-BOS-539,Bose Classic Headphone,Bose,Electronics,Headphones,Elite Wholesale,34.43,46.08,,0.25,0.36,20.40,16.20,6.80,WH-02,801,99,2025-09-02,Active,3.82,0.05,2025-08-15,2025-12-14,Blue,Metal,24,True,1,20
PROD-00634,APP-SHI-ADI-880,Adidas Deluxe Shirt,Adidas,Apparel,Shirts,Apex Distributors,24.34,54.20,,0.55,0.27,28.70,24.00,2.40,WH-03,44,67,2025-09-29,Active,3.64,0.20,2025-09-19,2025-11-04,Green,Cotton,0,True,1,20
PROD-00635,ELE-PHO-SON-326,Sony Essential Phone,Sony,Electronics,Phones,Elite Wholesale,681.69,963.23,0,0.29,0.19,14.40,7.70,0.80,WH-03,1217,81,2025-11-19,Active,4.95,0.04,2025-11-11,2026-04-14,Blue,Metal,24,True,1,100
PROD-00636,HOM-BED-CUI-267,Cuisinart Essential Bedding,,Home & Kitchen,Bedding,Global Trade Corp,28.20,53.64,10,0.47,2.50,30.20,33.00,12.00,WH-01,93,60,2024-05-06,Active,4.80,0.07,2024-04-27,2024-07-01,Beige,Ceramic,24,True,1,20
PROD-00637,GRO-BEV-HEI-739,Heinz Pro Beverage,,Groceries,Beverages,Global Trade Corp,5.51,6.97,0,0.21,2.31,11.90,9.40,23.10,WH-03,1050,36,2024-07-02,Active,4.54,0.01,2024-06-23,2024-10-05,Grey,Glass Jar,0,True,1,100
PROD-00638,BEA-SKI-CLI-526,Clinique Eco Skincare,Clinique,Beauty,Skincare,Global Trade Corp,26.47,54.78,0,0.52,0.29,5.20,4.50,17.80,WH-03,391,35,2024-02-20,Discontinued,1.86,0.02,2024-02-13,2024-05-10,Green,Organic Compounds,0,False,1,20
PROD-00639,HOM-APP-KIT-778,KitchenAid Classic Appliance,KitchenAid,Home & Kitchen,Appliances,Summit Suppliers,137.22,255.63,0,0.46,15.86,51.40,49.50,54.20,WH-03,649,57,2024-10-28,Active,4.50,0.09,2024-10-16,2024-11-06,Silver,Ceramic,24,True,1,5
PROD-00640,APP-JAC-UND-250,Under Armour Pro Jacket,Under Armour,Apparel,Jackets,Global Trade Corp,82.67,149.05,0,0.45,0.82,44.60,35.20,4.80,WH-10,1460,45,2024-08-08,Active,4.71,0.15,2024-08-03,2024-11-05,White,Denim,0,True,1,100
PROD-00641,GRO-BEV-NES-931,Nestle Ultra Beverage,,Groceries,Beverages,Prime Logistics,2.20,2.61,0,0.16,0.45,8.30,8.90,15.10,WH-05,1328,42,2024-08-07,Active,4.74,0.02,2024-07-24,2024-09-07,Silver,Tin Can,0,True,1,10
PROD-00642,ELE-LAP-DEL-818,Dell Eco Laptop,Dell,Electronics,Laptops,Summit Suppliers,485.51,584.54,0,0.17,2.14,36.10,25.30,2.50,WH-05,150,40,2025-09-01,Active,4.84,0.06,2025-08-23,2025-10-14,Silver,Plastic,12,True,1,10
PROD-00643,HOM-COO-KIT-992,KitchenAid Eco Cookware,KitchenAid,Home & Kitchen,Cookware,Elite Wholesale,57.95,104.42,25,0.45,1.28,22.00,33.10,8.50,WH-04,867,53,2024-02-23,Active,4.60,0.08,2024-02-03,2024-03-07,,,24,True,1,20
PROD-00644,ELE-TV-DEL-426,Dell Pro TV,Dell,Electronics,TV,Apex Distributors,345.60,448.70,0,0.23,21.21,95.60,78.20,10.00,WH-08,1087,22,2025-07-10,Active,4.97,0.07,2025-06-24,2025-11-01,,Plastic,24,True,1,10
PROD-00645,APP-SHI-ZAR-712,Zara Smart Shirt,,Apparel,Shirts,Apex Distributors,17.06,39.13,5,0.56,0.15,32.10,22.30,1.90,WH-07,1216,21,2025-09-08,Active,4.74,0.21,2025-08-21,2025-11-08,,Polyester,3,True,1,100
PROD-00646,APP-JAC-H&M-581,H&M Classic Jacket,H&M,Apparel,Jackets,Global Trade Corp,52.46,95.18,15,0.45,0.85,38.10,32.60,5.90,WH-06,595,80,2024-10-27,Active,3.73,0.19,2024-10-22,2025-01-16,Blue,,,True,1,10
PROD-00647,HOM-BED-KEU-100,Keurig Smart Bedding,Keurig,Home & Kitchen,Bedding,Apex Distributors,59.40,97.38,0,0.39,2.59,33.60,36.70,11.50,WH-06,959,30,2024-01-22,Active,3.65,0.06,2024-01-14,2024-05-16,Red,Metal,12,True,1,20
PROD-00648,HOM-FUR-WAY-881,Wayfair Classic Furniture,,Home & Kitchen,Furniture,Prime Logistics,98.63,182.71,0,0.46,14.82,90.80,45.90,99.50,WH-08,1350,71,2025-01-01,Active,4.87,0.08,2024-12-20,2025-01-02,Red,Glass,0,True,1,10
PROD-00649,APP-SHO-PUM-155,Puma Smart Shoe,Puma,Apparel,Shoes,Summit Suppliers,23.66,52.10,,0.55,0.96,32.40,20.20,12.90,WH-09,1280,93,2024-01-05,Active,4.09,0.15,2023-12-18,2024-03-07,Blue,Polyester,3,True,1,10
PROD-00650,ELE-HEA-SON-372,Sony Smart Headphone,Sony,Electronics,Headphones,Elite Wholesale,44.88,61.45,0,0.27,0.18,18.00,17.40,6.90,WH-10,951,65,2024-04-12,Active,4.21,0.04,2024-03-24,2024-04-17,Black,,12,True,1,10
PROD-00651,GRO-BEV-QUA-778,Quaker Signature Beverage,Quaker,Groceries,Beverages,Apex Distributors,2.82,3.25,0,0.13,1.53,6.50,9.20,15.70,WH-05,302,60,2024-11-12,Active,3.85,0.01,2024-10-26,2025-04-04,,Tin Can,,True,1,5
PROD-00652,HOM-COO-IKE-851,Ikea Smart Cookware,Ikea,Home & Kitchen,Cookware,Apex Distributors,29.34,53.35,10,0.45,1.28,25.10,38.70,22.40,WH-02,879,91,2025-03-04,Active,4.30,0.07,2025-02-15,2025-07-04,Silver,Wood,12,True,1,5
PROD-00653,APP-SHO-UND-988,Under Armour Premium Shoe,,Apparel,Shoes,Apex Distributors,46.92,94.86,0,0.51,1.01,29.80,23.60,11.20,WH-08,295,82,2025-02-27,Active,4.58,0.12,2025-02-12,2025-03-31,Navy,Leather,3,True,1,5
PROD-00654,APP-SHI-ZAR-426,Zara Essential Shirt,Zara,Apparel,Shirts,Prime Logistics,22.47,47.47,0,0.53,0.28,28.40,28.70,1.30,WH-01,1087,68,2024-03-04,Active,3.84,0.19,2024-02-16,2024-07-08,Green,Leather,0,True,1,20
PROD-00655,APP-JAC-ADI-244,Adidas Classic Jacket,Adidas,Apparel,Jackets,Summit Suppliers,110.06,262.81,0,0.58,0.94,37.90,33.90,4.50,WH-04,1076,75,2024-03-18,Active,3.55,0.22,2024-03-08,2024-06-06,Red,Polyester,3,True,1,20
PROD-00656,APP-JAC-GAP-955,Gap Classic Jacket,Gap,Apparel,Jackets,Elite Wholesale,55.44,137.67,0,0.60,1.76,42.20,28.20,3.00,WH-10,1040,45,2025-11-10,Active,4.23,0.14,2025-10-21,2026-01-14,Blue,,3,True,1,5
PROD-00657,ELE-HEA-LOG-578,Logitech Signature Headphone,Logitech,Electronics,Headphones,Global Trade Corp,137.94,194.12,0,0.29,0.36,20.70,17.20,8.50,WH-10,1360,76,2024-03-23,Active,3.88,0.06,2024-03-07,2024-06-28,,Metal,,True,1,10
PROD-00658,ELE-HEA-SON-879,Sony Ultra Headphone,Sony,Electronics,Headphones,Apex Distributors,66.94,94.64,0,0.29,0.25,19.90,16.20,8.30,WH-06,1096,33,2025-06-07,Active,3.83,0.03,2025-05-27,2025-06-15,Pink,Metal,12,True,1,5
PROD-00659,APP-JAC-PUM-760,Puma Signature Jacket,Puma,Apparel,Jackets,Prime Logistics,92.90,202.82,,0.54,1.16,40.50,30.20,4.90,WH-07,448,86,2024-07-14,Active,4.56,0.22,2024-07-05,2024-11-13,Pink,Wool,0,True,1,5
PROD-00660,HOM-FUR-KEU-846,Keurig Pro Furniture,Keurig,Home & Kitchen,Furniture,Apex Distributors,178.73,336.16,20,0.47,27.28,76.20,87.90,51.70,WH-03,1273,46,2025-10-06,Active,4.24,0.09,2025-09-19,2026-03-01,Beige,Glass,0,True,1,100
PROD-00661,ELE-PHO-SAM-612,Samsung Pro Phone,Samsung,Electronics,Phones,Elite Wholesale,317.60,410.35,10,0.23,0.17,15.50,7.30,0.70,WH-05,679,39,2025-08-23,Active,4.42,0.06,2025-08-08,2025-09-21,Grey,Metal,12,True,1,20
PROD-00662,APP-JAC-H&M-998,H&M Smart Jacket,H&M,Apparel,Jackets,Global Trade Corp,59.70,117.75,,0.49,0.92,39.30,29.40,3.60,WH-08,813,92,2024-12-07,Active,4.67,0.17,2024-11-23,2025-01-19,Pink,Cotton,0,True,1,10
PROD-00663,APP-SHO-ZAR-805,Zara Deluxe Shoe,Zara,Apparel,Shoes,Prime Logistics,44.67,102.59,0,0.56,0.88,34.40,21.10,10.30,WH-03,129,52,2025-02-22,Active,3.81,0.20,2025-02-09,2025-05-04,Pink,,0,True,1,5
PROD-00664,BEA-SKI-MAC-869,Mac Smart Skincare,Mac,Beauty,Skincare,Prime Logistics,21.41,43.19,20,0.50,0.05,6.30,5.40,14.50,WH-05,761,92,2025-03-20,Active,4.64,0.04,2025-03-02,2025-06-08,Beige,Natural Oil,0,True,1,100
PROD-00665,ELE-LAP-SAM-460,Samsung Pro Laptop,,Electronics,Laptops,Elite Wholesale,581.29,698.84,,0.17,1.26,36.20,23.40,1.50,WH-04,1155,33,2025-03-20,Active,4.27,0.04,2025-03-05,2025-04-10,Black,Plastic,36,True,1,100
PROD-00666,GRO-SNA-QUA-226,Quaker Pro Snack,Quaker,Groceries,Snacks,Elite Wholesale,1.18,1.45,0,0.19,0.45,10.20,7.50,17.30,WH-03,533,80,2025-07-17,Active,4.00,0.01,2025-07-05,2025-11-18,Pink,Paper Pack,0,True,1,100
PROD-00667,HOM-COO-CAL-886,Calphalon Smart Cookware,Calphalon,Home & Kitchen,Cookware,Summit Suppliers,60.13,112.49,5,0.47,2.82,23.10,21.00,16.50,WH-05,276,37,2025-02-14,Active,4.50,0.09,2025-01-25,2025-03-16,White,Glass,,True,1,5
PROD-00668,HOM-APP-SHA-185,Shark Smart Appliance,Shark,Home & Kitchen,Appliances,Prime Logistics,263.23,495.53,0,0.47,17.87,41.60,59.60,67.10,WH-09,1025,64,2024-10-22,Active,4.58,0.08,2024-10-14,2024-11-15,Silver,,0,True,1,10
PROD-00669,BEA-HAI-NEU-906,Neutrogena Essential Haircare,Neutrogena,Beauty,Haircare,Global Trade Corp,10.12,29.25,0,0.65,0.79,8.20,7.10,23.80,WH-01,852,59,2024-06-04,Active,3.82,0.05,2024-05-30,2024-07-23,White,Natural Oil,0,True,1,100
PROD-00670,HOM-APP-SHA-120,Shark Eco Appliance,Shark,Home & Kitchen,Appliances,Apex Distributors,162.01,283.03,,0.43,13.29,50.10,58.10,68.40,WH-04,1275,47,2025-02-11,Discontinued,1.83,0.06,2025-01-26,2025-06-02,Black,Wood,24,False,1,10
PROD-00671,GRO-SNA-HEI-902,Heinz Premium Snack,,Groceries,Snacks,Summit Suppliers,5.28,6.76,10,0.22,0.37,18.50,8.70,16.30,WH-06,106,83,2024-03-04,Active,3.52,0.01,2024-02-17,2024-06-18,,Paper Pack,0,True,1,5
PROD-00672,ELE-TV-APP-362,Apple Smart TV,Apple,Electronics,TV,Apex Distributors,918.20,1156.49,0,0.21,25.89,121.90,80.70,8.90,WH-09,895,41,2024-04-30,Active,3.86,0.05,2024-04-20,2024-09-08,Silver,,12,True,1,20
PROD-00673,ELE-PHO-SON-564,Sony Essential Phone,,Electronics,Phones,Elite Wholesale,510.33,732.21,5,0.30,0.16,15.40,7.60,0.80,WH-05,502,60,2025-02-14,Active,3.95,0.04,2025-02-02,2025-02-19,White,Metal,12,True,1,20
PROD-00674,ELE-HEA-HP-173,HP Pro Headphone,HP,Electronics,Headphones,Global Trade Corp,60.58,73.09,0,0.17,0.16,19.90,15.10,8.30,WH-10,1026,73,2024-02-23,Active,4.37,0.03,2024-02-14,2024-05-05,Green,Plastic,24,True,1,5
PROD-00675,APP-SHO-ZAR-819,Zara Smart Shoe,Zara,Apparel,Shoes,Global Trade Corp,41.17,92.50,0,0.55,1.00,32.50,21.90,13.70,WH-03,764,70,2024-02-25,Active,4.64,0.19,2024-02-19,2024-06-24,Red,,0,True,1,10
PROD-00676,APP-PAN-UND-395,Under Armour Smart Pant,Under Armour,Apparel,Pants,Elite Wholesale,13.63,32.60,5,0.58,0.34,34.30,34.00,3.10,WH-01,1455,73,2024-02-16,Active,3.84,0.18,2024-02-07,2024-02-19,Navy,Polyester,0,True,1,10
PROD-00677,APP-PAN-GAP-573,Gap Ultra Pant,Gap,Apparel,Pants,Prime Logistics,29.59,70.01,10,0.58,0.40,31.80,34.10,2.50,WH-10,558,34,2025-06-14,Active,4.33,0.20,2025-05-29,2025-07-24,Red,Denim,0,True,1,10
PROD-00678,ELE-TV-LG-366,LG Smart TV,LG,Electronics,TV,Apex Distributors,918.36,1325.15,0,0.31,23.47,101.10,80.60,10.70,WH-06,720,38,2024-02-10,Active,4.02,0.05,2024-02-05,2024-05-14,Blue,Plastic,24,True,1,10
PROD-00679,APP-SHI-UND-906,Under Armour Ultra Shirt,Under Armour,Apparel,Shirts,Prime Logistics,8.59,18.06,10,0.52,0.21,26.10,21.10,2.90,WH-05,843,41,2024-09-12,Active,4.90,0.20,2024-09-07,2024-12-20,Beige,Leather,0,True,1,20
PROD-00680,ELE-HEA-LOG-562,Logitech Pro Headphone,,Electronics,Headphones,Global Trade Corp,51.10,66.43,0,0.23,0.27,18.10,17.70,7.50,WH-04,457,84,2024-02-05,Active,4.25,0.05,2024-01-20,2024-06-16,Grey,Metal,,True,1,10
PROD-00681,GRO-SNA-HEI-844,Heinz Pro Snack,Heinz,Groceries,Snacks,Summit Suppliers,3.05,3.51,0,0.13,0.46,19.00,8.50,23.20,WH-07,1430,58,2024-05-08,Active,4.89,0.01,2024-04-27,2024-08-15,Green,,0,True,1,20
PROD-00682,ELE-PHO-LG-259,LG Essential Phone,,Electronics,Phones,Elite Wholesale,528.44,680.56,,0.22,0.19,15.00,7.90,0.70,WH-02,84,67,2025-08-20,Active,4.04,0.05,2025-08-05,2025-10-22,Pink,Plastic,36,True,1,100
PROD-00683,APP-PAN-ZAR-934,Zara Eco Pant,Zara,Apparel,Pants,Apex Distributors,21.75,40.31,10,0.46,0.57,37.10,33.90,2.40,WH-04,841,42,2024-08-08,Active,4.58,0.15,2024-07-23,2024-08-29,Beige,Denim,0,True,1,5
PROD-00684,GRO-BEV-GEN-945,General Mills Premium Beverage,General Mills,Groceries,Beverages,Prime Logistics,4.26,5.15,0,0.17,2.42,10.10,11.30,21.70,WH-04,1079,100,2025-06-15,Active,4.53,0.01,2025-06-08,2025-08-23,Navy,,0,True,1,20
PROD-00685,ELE-LAP-DEL-594,Dell Smart Laptop,Dell,Electronics,Laptops,Summit Suppliers,1115.87,1542.09,0,0.28,1.89,36.30,25.60,2.10,WH-03,198,81,2024-12-31,Active,4.08,0.07,2024-12-26,2025-04-30,Beige,Plastic,36,True,1,10
PROD-00686,BEA-FRA-SEP-518,Sephora Signature Fragrance,Sephora,Beauty,Fragrance,Elite Wholesale,45.60,135.09,0,0.66,0.18,10.00,6.50,10.40,WH-09,1238,63,2025-09-26,Active,4.01,0.04,2025-09-16,2026-02-05,Grey,Natural Oil,0,True,1,100
PROD-00687,ELE-PHO-DEL-326,Dell Eco Phone,Dell,Electronics,Phones,Apex Distributors,340.42,441.50,5,0.23,0.15,15.70,7.20,0.90,WH-05,1446,35,2024-01-10,Active,4.97,0.04,2023-12-26,2024-01-22,Beige,Metal,36,True,1,20
PROD-00688,APP-SHO-LEV-627,Levis Premium Shoe,,Apparel,Shoes,Global Trade Corp,85.59,176.28,,0.51,1.08,31.00,19.80,10.40,WH-03,687,73,2025-11-09,Active,4.40,0.14,2025-10-23,2025-12-18,Beige,Wool,0,True,1,20
PROD-00689,BEA-HAI-SEP-786,Sephora Classic Haircare,Sephora,Beauty,Haircare,Elite Wholesale,20.16,54.88,20,0.63,0.68,6.60,8.30,24.10,WH-01,1034,71,2024-08-02,Active,4.16,0.02,2024-07-23,2024-12-02,Beige,Natural Oil,,True,1,10
PROD-00690,GRO-BEV-NES-380,Nestle Smart Beverage,Nestle,Groceries,Beverages,Summit Suppliers,2.24,2.83,0,0.21,2.09,8.80,6.10,22.00,WH-04,148,62,2024-02-20,Out of Stock,4.41,0.01,2024-02-06,2024-06-18,Red,Glass Jar,0,False,1,100
PROD-00691,HOM-APP-KEU-813,Keurig Eco Appliance,Keurig,Home & Kitchen,Appliances,Apex Distributors,174.31,338.93,,0.49,9.43,49.70,58.70,55.30,WH-01,1354,89,2024-07-02,Active,4.24,0.09,2024-06-20,2024-07-12,Pink,Metal,12,True,1,5
PROD-00692,GRO-SNA-NES-665,Nestle Essential Snack,Nestle,Groceries,Snacks,Elite Wholesale,5.02,6.30,0,0.20,0.22,11.10,8.60,20.40,WH-09,1179,98,2025-08-19,Active,3.73,0.02,2025-08-05,2025-08-21,Silver,Glass Jar,0,True,1,5
PROD-00693,GRO-SNA-QUA-372,Quaker Essential Snack,Quaker,Groceries,Snacks,Global Trade Corp,5.82,6.98,0,0.17,0.25,12.60,8.80,17.70,WH-03,1421,69,2024-07-31,Active,3.98,0.01,2024-07-24,2024-08-05,Beige,Glass Jar,0,True,1,5
PROD-00694,ELE-LAP-SON-197,Sony Deluxe Laptop,Sony,Electronics,Laptops,Elite Wholesale,664.95,878.32,10,0.24,2.27,33.40,25.20,1.70,WH-08,78,26,2025-02-17,Active,4.27,0.07,2025-01-31,2025-05-15,Black,,24,True,1,100
PROD-00695,GRO-BEV-HEI-787,Heinz Essential Beverage,Heinz,Groceries,Beverages,Summit Suppliers,7.98,9.30,0,0.14,1.66,6.10,9.30,22.60,WH-02,689,29,2025-04-20,Active,4.88,0.02,2025-04-13,2025-05-31,Pink,Glass Jar,0,True,1,5
PROD-00696,APP-JAC-ZAR-449,Zara Signature Jacket,Zara,Apparel,Jackets,Prime Logistics,108.61,244.45,10,0.56,1.47,41.50,28.00,5.60,WH-04,616,53,2025-07-24,Active,4.31,0.16,2025-07-07,2025-08-12,Silver,Denim,0,True,1,20
PROD-00697,BEA-SKI-EST-773,Estee Lauder Deluxe Skincare,Estee Lauder,Beauty,Skincare,Prime Logistics,34.32,100.33,25,0.66,0.15,4.60,5.80,9.00,WH-08,1052,80,2024-05-11,Active,3.64,0.04,2024-04-28,2024-06-27,Grey,Organic Compounds,0,True,1,10
PROD-00698,APP-SHO-NIK-448,Nike Eco Shoe,Nike,Apparel,Shoes,Global Trade Corp,61.35,150.27,0,0.59,0.90,28.70,18.50,10.30,WH-06,378,45,2025-10-02,Active,4.03,0.16,2025-09-18,2026-01-09,Beige,Cotton,3,True,1,10
PROD-00699,HOM-BED-IKE-631,Ikea Ultra Bedding,Ikea,Home & Kitchen,Bedding,Apex Distributors,37.92,62.10,5,0.39,1.31,43.00,42.70,12.60,WH-04,571,59,2024-10-14,Active,3.66,0.09,2024-09-25,2024-10-16,,Glass,0,True,1,100
PROD-00700,ELE-HEA-APP-752,Apple Signature Headphone,Apple,Electronics,Headphones,Apex Distributors,131.61,158.87,0,0.17,0.27,20.90,17.40,7.60,WH-05,71,96,2025-06-26,Active,3.96,0.05,2025-06-15,2025-06-27,Pink,Metal,24,True,1,5
PROD-00701,ELE-PHO-LG-444,LG Ultra Phone,LG,Electronics,Phones,Apex Distributors,663.01,901.09,0,0.26,0.23,15.30,7.80,0.90,WH-02,362,60,2024-02-23,Active,4.93,0.06,2024-02-03,2024-05-07,Beige,Metal,12,True,1,5
PROD-00702,APP-SHO-ZAR-325,Zara Deluxe Shoe,Zara,Apparel,Shoes,Apex Distributors,49.29,107.35,0,0.54,1.17,33.60,22.10,10.20,WH-05,60,97,2025-02-22,Active,4.84,0.20,2025-02-04,2025-06-01,Black,Cotton,,True,1,10
PROD-00703,APP-SHI-UND-179,Under Armour Pro Shirt,Under Armour,Apparel,Shirts,Prime Logistics,24.05,59.12,0,0.59,0.16,25.80,26.80,2.00,WH-06,678,45,2025-10-17,Active,4.30,0.22,2025-10-01,2026-02-02,,Leather,3,True,1,10
PROD-00704,APP-SHI-ZAR-994,Zara Pro Shirt,Zara,Apparel,Shirts,Apex Distributors,10.47,23.89,0,0.56,0.17,32.00,23.00,3.00,WH-10,592,23,2024-02-27,Active,4.50,0.17,2024-02-12,2024-04-20,Blue,Wool,3,True,1,10
PROD-00705,GRO-SNA-NES-432,Nestle Premium Snack,Nestle,Groceries,Snacks,Global Trade Corp,2.62,3.34,0,0.22,0.10,15.60,10.30,22.50,WH-05,1095,26,2024-08-04,Active,4.87,0.01,2024-07-27,2024-08-11,Beige,Glass Jar,0,True,1,100
PROD-00706,GRO-PAN-QUA-872,Quaker Essential Pantry,Quaker,Groceries,Pantry,Global Trade Corp,5.93,6.98,5,0.15,0.74,12.50,9.30,20.60,WH-05,742,75,2025-07-08,Active,4.93,0.01,2025-06-30,2025-12-02,Navy,Plastic Bottle,0,True,1,5
PROD-00707,ELE-LAP-APP-791,Apple Ultra Laptop,Apple,Electronics,Laptops,Prime Logistics,782.03,1073.62,15,0.27,2.19,31.10,21.30,1.60,WH-10,80,89,2024-11-22,Active,4.53,0.04,2024-11-16,2024-12-29,Pink,Metal,12,True,1,100
PROD-00708,BEA-HAI-CLI-879,Clinique Ultra Haircare,Clinique,Beauty,Haircare,Summit Suppliers,8.32,22.20,25,0.63,0.28,8.70,7.90,22.80,WH-05,740,55,2024-07-05,Active,4.66,0.04,2024-06-21,2024-09-09,Pink,Natural Oil,0,True,1,20
PROD-00709,HOM-FUR-DYS-682,Dyson Classic Furniture,Dyson,Home & Kitchen,Furniture,Prime Logistics,213.49,394.82,0,0.46,11.67,103.20,77.80,85.20,WH-10,152,27,2025-03-03,Active,4.22,0.07,2025-02-17,2025-07-27,,Wood,12,True,1,5
PROD-00710,HOM-FUR-SHA-629,Shark Premium Furniture,,Home & Kitchen,Furniture,Apex Distributors,257.51,422.53,0,0.39,31.17,155.90,81.20,69.20,WH-09,1059,61,2025-04-05,Active,3.94,0.10,2025-03-22,2025-07-12,Navy,Ceramic,12,True,1,20
PROD-00711,BEA-HAI-NEU-952,Neutrogena Classic Haircare,Neutrogena,Beauty,Haircare,Elite Wholesale,7.73,18.96,0,0.59,0.20,9.50,9.60,23.90,WH-03,1480,79,2025-02-01,Discontinued,2.31,0.03,2025-01-18,2025-05-08,Black,Organic Compounds,0,False,1,10
PROD-00712,GRO-SNA-KEL-217,Kelloggs Smart Snack,Kelloggs,Groceries,Snacks,Apex Distributors,5.79,7.36,0,0.21,0.22,11.70,5.30,18.80,WH-04,749,24,2024-11-21,Active,4.38,0.01,2024-11-11,2025-03-10,Green,Plastic Bottle,0,True,1,20
PROD-00713,BEA-SKI-LOR-373,LOreal Smart Skincare,LOreal,Beauty,Skincare,Apex Distributors,27.19,73.79,0,0.63,0.26,7.50,7.80,17.50,WH-03,132,98,2024-02-11,Active,4.94,0.03,2024-02-04,2024-03-12,Green,Organic Compounds,0,True,1,100
PROD-00714,HOM-FUR-KIT-388,KitchenAid Pro Furniture,KitchenAid,Home & Kitchen,Furniture,Prime Logistics,174.74,337.96,15,0.48,26.67,50.10,77.00,74.60,WH-08,606,24,2025-01-06,Active,4.44,0.07,2024-12-17,2025-03-31,Silver,Wood,12,True,1,20
PROD-00715,BEA-MAK-OLA-753,Olay Eco Makeup,Olay,Beauty,Makeup,Elite Wholesale,15.36,40.56,0,0.62,0.09,4.20,5.30,5.80,WH-05,824,53,2025-03-29,Active,4.93,0.04,2025-03-18,2025-05-30,White,Organic Compounds,0,True,1,100
PROD-00716,APP-PAN-GAP-719,Gap Pro Pant,Gap,Apparel,Pants,Apex Distributors,22.66,44.46,10,0.49,0.58,30.70,30.10,3.80,WH-05,844,52,2025-08-27,Active,4.63,0.16,2025-08-14,2025-12-17,Beige,Denim,0,True,1,10
PROD-00717,APP-SHO-GAP-424,Gap Essential Shoe,Gap,Apparel,Shoes,Global Trade Corp,89.85,191.48,0,0.53,0.70,29.70,18.40,13.50,WH-07,233,73,2025-08-08,Active,3.60,0.21,2025-07-28,2025-09-13,Green,Cotton,,True,1,100
PROD-00718,HOM-FUR-KIT-393,KitchenAid Signature Furniture,KitchenAid,Home & Kitchen,Furniture,Prime Logistics,240.48,472.92,5,0.49,18.00,106.20,86.00,47.00,WH-05,313,78,2024-03-22,Active,3.86,0.06,2024-03-08,2024-05-05,Grey,Ceramic,24,True,1,20
PROD-00719,HOM-FUR-IKE-491,Ikea Classic Furniture,Ikea,Home & Kitchen,Furniture,Elite Wholesale,246.99,445.57,10,0.45,17.45,58.60,75.30,40.60,WH-05,756,97,2024-12-26,Active,4.97,0.09,2024-12-09,2025-05-23,Pink,,24,True,1,10
